user_id,item_id,category_id,behavior,timestamp,datetime,date,hour
1004753,2886181,2342116,pv,1512310460,2017-12-03 14:14:20,2017-12-03,14
121123,4510469,982926,pv,1512215148,2017-12-02 11:45:48,2017-12-02,11
112184,2216058,4173315,pv,1512216063,2017-12-02 12:01:03,2017-12-02,12
122133,1708478,753984,pv,1511776747,2017-11-27 09:59:07,2017-11-27,9
107345,813619,982926,pv,1511798302,2017-11-27 15:58:22,2017-11-27,15
116290,2660930,883960,pv,1511753572,2017-11-27 03:32:52,2017-11-27,3
1003346,1747372,737184,pv,1512218241,2017-12-02 12:37:21,2017-12-02,12
11079,1276014,2096639,pv,1511794522,2017-11-27 14:55:22,2017-11-27,14
12104,2112669,2520377,pv,1512194780,2017-12-02 06:06:20,2017-12-02,6
1012179,2436255,2578647,pv,1511946989,2017-11-29 09:16:29,2017-11-29,9
1012849,2338755,1646753,pv,1512027527,2017-11-30 07:38:47,2017-11-30,7
110681,4673392,3962843,pv,1512215582,2017-12-02 11:53:02,2017-12-02,11
108654,4141234,2465336,pv,1511674479,2017-11-26 05:34:39,2017-11-26,5
125419,2824894,4919077,pv,1512222026,2017-12-02 13:40:26,2017-12-02,13
102302,453940,381850,pv,1512203602,2017-12-02 08:33:22,2017-12-02,8
1017927,3073474,3795317,pv,1512135656,2017-12-01 13:40:56,2017-12-01,13
1008037,4823722,3231625,pv,1512201596,2017-12-02 07:59:56,2017-12-02,7
1011880,66454,3844144,pv,1511995188,2017-11-29 22:39:48,2017-11-29,22
1000251,424275,1421739,pv,1512275623,2017-12-03 04:33:43,2017-12-03,4
1006647,3111239,383749,pv,1512223686,2017-12-02 14:08:06,2017-12-02,14
1003766,1433314,982926,pv,1511954856,2017-11-29 11:27:36,2017-11-29,11
1013004,4852411,411153,buy,1511771311,2017-11-27 08:28:31,2017-11-27,8
1001102,3376190,4643350,pv,1512134363,2017-12-01 13:19:23,2017-12-01,13
112300,687713,3343095,pv,1512228497,2017-12-02 15:28:17,2017-12-02,15
1017804,2252699,3338209,pv,1512270293,2017-12-03 03:04:53,2017-12-03,3
10343,1251130,2885642,pv,1512218155,2017-12-02 12:35:55,2017-12-02,12
127585,4165510,2355072,pv,1511695966,2017-11-26 11:32:46,2017-11-26,11
1016774,2622307,1031083,pv,1511787783,2017-11-27 13:03:03,2017-11-27,13
1015988,3733806,149192,pv,1511984975,2017-11-29 19:49:35,2017-11-29,19
128512,3832208,4756105,pv,1512185305,2017-12-02 03:28:25,2017-12-02,3
1003893,1164931,3138705,pv,1512267136,2017-12-03 02:12:16,2017-12-03,2
1013359,4649330,2735466,pv,1512277760,2017-12-03 05:09:20,2017-12-03,5
1013520,1425898,154040,pv,1512191098,2017-12-02 05:04:58,2017-12-02,5
1000840,1020338,2228184,pv,1512218355,2017-12-02 12:39:15,2017-12-02,12
111636,3902809,982926,pv,1511613038,2017-11-25 12:30:38,2017-11-25,12
128212,2886847,856543,pv,1512050752,2017-11-30 14:05:52,2017-11-30,14
122984,2130801,4145813,pv,1512223735,2017-12-02 14:08:55,2017-12-02,14
127967,4302254,4801426,pv,1512176981,2017-12-02 01:09:41,2017-12-02,1
12311,2349548,4145813,pv,1512132235,2017-12-01 12:43:55,2017-12-01,12
115986,830638,4643350,pv,1512053723,2017-11-30 14:55:23,2017-11-30,14
124607,4508292,2778281,pv,1512282017,2017-12-03 06:20:17,2017-12-03,6
105983,1627096,1994940,pv,1512183288,2017-12-02 02:54:48,2017-12-02,2
104166,4863569,903809,pv,1511654218,2017-11-25 23:56:58,2017-11-25,23
12076,816484,4756105,pv,1512123404,2017-12-01 10:16:44,2017-12-01,10
1001829,2072170,2202384,pv,1512276030,2017-12-03 04:40:30,2017-12-03,4
125187,2319601,4217906,pv,1511830266,2017-11-28 00:51:06,2017-11-28,0
103128,3494112,3570656,pv,1512308000,2017-12-03 13:33:20,2017-12-03,13
105944,4681051,5053508,pv,1511708776,2017-11-26 15:06:16,2017-11-26,15
120659,1941436,4244487,pv,1512033046,2017-11-30 09:10:46,2017-11-30,9
11839,509960,1879194,pv,1512308952,2017-12-03 13:49:12,2017-12-03,13
1004050,178115,2465336,pv,1511876625,2017-11-28 13:43:45,2017-11-28,13
10790,5004865,4022701,pv,1512304224,2017-12-03 12:30:24,2017-12-03,12
1017511,4132701,2735466,pv,1512095035,2017-12-01 02:23:55,2017-12-01,2
128005,4051195,2355072,pv,1511717195,2017-11-26 17:26:35,2017-11-26,17
1012841,52554,4627820,pv,1511878299,2017-11-28 14:11:39,2017-11-28,14
1013943,459115,4357323,pv,1512117844,2017-12-01 08:44:04,2017-12-01,8
109098,2360303,4217906,pv,1512137513,2017-12-01 14:11:53,2017-12-01,14
105230,2282630,3607361,pv,1512222433,2017-12-02 13:47:13,2017-12-02,13
1234,4282495,3616520,pv,1511659921,2017-11-26 01:32:01,2017-11-26,1
1013381,1306284,3607361,pv,1511713300,2017-11-26 16:21:40,2017-11-26,16
113194,1863969,4801426,pv,1511912273,2017-11-28 23:37:53,2017-11-28,23
120781,4607604,982926,cart,1511563086,2017-11-24 22:38:06,2017-11-24,22
122333,2347944,2735466,pv,1511807656,2017-11-27 18:34:16,2017-11-27,18
110072,835577,4358294,pv,1511597123,2017-11-25 08:05:23,2017-11-25,8
1014530,3348756,1299190,pv,1512146477,2017-12-01 16:41:17,2017-12-01,16
101069,3922615,1320293,pv,1512172309,2017-12-01 23:51:49,2017-12-01,23
12178,1727186,2885642,pv,1511589247,2017-11-25 05:54:07,2017-11-25,5
1013934,4753740,4756105,cart,1512128777,2017-12-01 11:46:17,2017-12-01,11
102715,1922450,1397912,pv,1511920872,2017-11-29 02:01:12,2017-11-29,2
1004259,2942295,3819363,pv,1511957556,2017-11-29 12:12:36,2017-11-29,12
121198,2549765,1879194,pv,1511574303,2017-11-25 01:45:03,2017-11-25,1
120326,2563570,2629787,pv,1512189872,2017-12-02 04:44:32,2017-12-02,4
111526,2911429,1872294,pv,1511946017,2017-11-29 09:00:17,2017-11-29,9
116666,2576254,903809,pv,1512097473,2017-12-01 03:04:33,2017-12-01,3
107492,42606,883960,pv,1512003196,2017-11-30 00:53:16,2017-11-30,0
1011789,1335646,1080785,pv,1512179509,2017-12-02 01:51:49,2017-12-02,1
110116,3118095,2355072,pv,1512307201,2017-12-03 13:20:01,2017-12-03,13
119489,4004125,381850,pv,1512314075,2017-12-03 15:14:35,2017-12-03,15
119395,1987513,1320293,cart,1511686319,2017-11-26 08:51:59,2017-11-26,8
127562,5076029,1928278,pv,1512219080,2017-12-02 12:51:20,2017-12-02,12
107488,4368554,323851,pv,1512143380,2017-12-01 15:49:40,2017-12-01,15
109232,3223384,3607361,pv,1511678794,2017-11-26 06:46:34,2017-11-26,6
104675,1329715,4756105,fav,1512183239,2017-12-02 02:53:59,2017-12-02,2
1005787,731612,4558987,pv,1511875814,2017-11-28 13:30:14,2017-11-28,13
116927,2233052,3002561,pv,1512058519,2017-11-30 16:15:19,2017-11-30,16
123109,2436735,4217906,pv,1512052454,2017-11-30 14:34:14,2017-11-30,14
110804,1866012,622168,pv,1511821923,2017-11-27 22:32:03,2017-11-27,22
100531,1459372,3738615,pv,1512128913,2017-12-01 11:48:33,2017-12-01,11
121479,4504873,883960,pv,1511853777,2017-11-28 07:22:57,2017-11-28,7
1004621,2814490,1080785,pv,1511675480,2017-11-26 05:51:20,2017-11-26,5
12674,4735222,65362,pv,1512198458,2017-12-02 07:07:38,2017-12-02,7
107606,2501437,513013,fav,1511970857,2017-11-29 15:54:17,2017-11-29,15
104449,4166788,3607361,pv,1511793469,2017-11-27 14:37:49,2017-11-27,14
12665,2944278,384755,pv,1512061695,2017-11-30 17:08:15,2017-11-30,17
1005452,2944745,4135836,pv,1512054028,2017-11-30 15:00:28,2017-11-30,15
109343,3247618,2337395,buy,1512096990,2017-12-01 02:56:30,2017-12-01,2
1008046,4725871,1068933,pv,1511703894,2017-11-26 13:44:54,2017-11-26,13
111314,4617328,2982027,pv,1512202720,2017-12-02 08:18:40,2017-12-02,8
1013933,3949347,4145813,pv,1511622150,2017-11-25 15:02:30,2017-11-25,15
1005120,2777165,2885642,pv,1512295626,2017-12-03 10:07:06,2017-12-03,10
1008382,2119758,4801426,pv,1511853046,2017-11-28 07:10:46,2017-11-28,7
126235,376691,4662072,pv,1512290598,2017-12-03 08:43:18,2017-12-03,8
109218,1197,2096639,pv,1511579103,2017-11-25 03:05:03,2017-11-25,3
128529,434919,3208959,pv,1511693771,2017-11-26 10:56:11,2017-11-26,10
122071,3334830,2885642,pv,1511703740,2017-11-26 13:42:20,2017-11-26,13
12076,3302500,4719814,pv,1512225198,2017-12-02 14:33:18,2017-12-02,14
110431,4423003,3081594,pv,1511837305,2017-11-28 02:48:25,2017-11-28,2
11222,1739383,2355072,pv,1512056780,2017-11-30 15:46:20,2017-11-30,15
106355,919754,2355072,pv,1511755604,2017-11-27 04:06:44,2017-11-27,4
1005807,2764406,2465336,pv,1511594603,2017-11-25 07:23:23,2017-11-25,7
113728,3078724,1798340,pv,1511833597,2017-11-28 01:46:37,2017-11-28,1
1002886,3199484,4357323,pv,1511792028,2017-11-27 14:13:48,2017-11-27,14
123329,4566957,3002561,pv,1512311787,2017-12-03 14:36:27,2017-12-03,14
115638,1097284,883960,pv,1512195630,2017-12-02 06:20:30,2017-12-02,6
109776,4998497,4145813,pv,1512114765,2017-12-01 07:52:45,2017-12-01,7
120958,2891389,965809,buy,1511621053,2017-11-25 14:44:13,2017-11-25,14
1000807,681569,3776866,cart,1511779223,2017-11-27 10:40:23,2017-11-27,10
110720,1464073,2735466,pv,1511922064,2017-11-29 02:21:04,2017-11-29,2
1015573,18586,874415,pv,1511687134,2017-11-26 09:05:34,2017-11-26,9
117128,2099112,4756105,pv,1511966198,2017-11-29 14:36:38,2017-11-29,14
1005701,3218898,2520377,pv,1512289070,2017-12-03 08:17:50,2017-12-03,8
121341,3797685,1505776,cart,1511964615,2017-11-29 14:10:15,2017-11-29,14
1016990,3281473,2465336,pv,1512194475,2017-12-02 06:01:15,2017-12-02,6
126075,1941609,1305897,pv,1511904642,2017-11-28 21:30:42,2017-11-28,21
1013202,174853,3312150,pv,1511933763,2017-11-29 05:36:03,2017-11-29,5
101982,2391025,2732466,pv,1511880816,2017-11-28 14:53:36,2017-11-28,14
106364,2597539,3404739,pv,1511625847,2017-11-25 16:04:07,2017-11-25,16
119241,980445,3138705,pv,1511847240,2017-11-28 05:34:00,2017-11-28,5
102593,2743203,2558244,pv,1511743178,2017-11-27 00:39:38,2017-11-27,0
11079,2663704,155172,pv,1511782877,2017-11-27 11:41:17,2017-11-27,11
121223,4347375,154040,pv,1511692967,2017-11-26 10:42:47,2017-11-26,10
107311,1488501,4918438,pv,1512043011,2017-11-30 11:56:51,2017-11-30,11
1010504,1709768,2982027,cart,1512125674,2017-12-01 10:54:34,2017-12-01,10
109051,1088719,3607361,pv,1512220416,2017-12-02 13:13:36,2017-12-02,13
107268,2420945,4170419,pv,1512198902,2017-12-02 07:15:02,2017-12-02,7
1010518,185982,3108044,pv,1511868376,2017-11-28 11:26:16,2017-11-28,11
122963,950418,4789432,pv,1512290361,2017-12-03 08:39:21,2017-12-03,8
111894,553402,1530704,pv,1511793669,2017-11-27 14:41:09,2017-11-27,14
1015645,1459442,4756105,pv,1511578537,2017-11-25 02:55:37,2017-11-25,2
119185,1329270,2885642,pv,1512304185,2017-12-03 12:29:45,2017-12-03,12
127054,4971091,2735466,pv,1512047567,2017-11-30 13:12:47,2017-11-30,13
103790,2895171,4145813,pv,1511823779,2017-11-27 23:02:59,2017-11-27,23
122477,933694,1575622,pv,1511788053,2017-11-27 13:07:33,2017-11-27,13
10236,2052661,3607361,pv,1511849367,2017-11-28 06:09:27,2017-11-28,6
113690,3802146,2885642,pv,1511704014,2017-11-26 13:46:54,2017-11-26,13
119395,1312013,2355072,pv,1512141750,2017-12-01 15:22:30,2017-12-01,15
117903,4609996,235534,pv,1512180127,2017-12-02 02:02:07,2017-12-02,2
108063,3886925,982926,pv,1512266901,2017-12-03 02:08:21,2017-12-03,2
1007421,4086586,1787510,pv,1511667444,2017-11-26 03:37:24,2017-11-26,3
1007112,4547670,2433095,pv,1511559833,2017-11-24 21:43:53,2017-11-24,21
1003343,944370,856718,pv,1511604647,2017-11-25 10:10:47,2017-11-25,10
117473,3143628,2355072,pv,1511586758,2017-11-25 05:12:38,2017-11-25,5
107836,4871489,672001,pv,1512101301,2017-12-01 04:08:21,2017-12-01,4
107945,4181539,3759918,cart,1512297398,2017-12-03 10:36:38,2017-12-03,10
103710,1950878,4640311,pv,1512220225,2017-12-02 13:10:25,2017-12-02,13
116867,2221869,2465336,pv,1511960449,2017-11-29 13:00:49,2017-11-29,13
104420,2940563,154040,pv,1511864004,2017-11-28 10:13:24,2017-11-28,10
100261,4015091,4357323,pv,1512095912,2017-12-01 02:38:32,2017-12-01,2
121798,2829533,245312,pv,1512288458,2017-12-03 08:07:38,2017-12-03,8
107945,3604052,874415,pv,1511790628,2017-11-27 13:50:28,2017-11-27,13
105128,4931349,318219,pv,1511709599,2017-11-26 15:19:59,2017-11-26,15
123868,2781594,4690421,pv,1511672875,2017-11-26 05:07:55,2017-11-26,5
128408,798955,2558244,pv,1511932261,2017-11-29 05:11:01,2017-11-29,5
100540,5016291,4756105,pv,1511783133,2017-11-27 11:45:33,2017-11-27,11
1014817,139186,2735466,pv,1512021048,2017-11-30 05:50:48,2017-11-30,5
10678,696632,2355072,pv,1512189456,2017-12-02 04:37:36,2017-12-02,4
101500,1187284,160181,pv,1511963468,2017-11-29 13:51:08,2017-11-29,13
100860,3304034,4901188,cart,1512052557,2017-11-30 14:35:57,2017-11-30,14
1008376,222269,359388,cart,1511969006,2017-11-29 15:23:26,2017-11-29,15
1013911,59883,4818107,pv,1512228937,2017-12-02 15:35:37,2017-12-02,15
1006084,4462004,2131531,pv,1512108471,2017-12-01 06:07:51,2017-12-01,6
120565,305449,4756105,pv,1512244400,2017-12-02 19:53:20,2017-12-02,19
1002128,3557811,3112817,pv,1512305225,2017-12-03 12:47:05,2017-12-03,12
105190,916197,982926,pv,1512005226,2017-11-30 01:27:06,2017-11-30,1
100401,1483428,3779369,pv,1511681988,2017-11-26 07:39:48,2017-11-26,7
1011725,1487976,2520377,pv,1511786072,2017-11-27 12:34:32,2017-11-27,12
1014156,4764688,3231625,fav,1511999295,2017-11-29 23:48:15,2017-11-29,23
107554,3994779,1320293,pv,1511862632,2017-11-28 09:50:32,2017-11-28,9
1015702,1003545,2362370,cart,1511588493,2017-11-25 05:41:33,2017-11-25,5
114931,536903,4217906,pv,1512133647,2017-12-01 13:07:27,2017-12-01,13
111107,933632,2671397,pv,1512137113,2017-12-01 14:05:13,2017-12-01,14
1003221,2772556,4159072,pv,1512298852,2017-12-03 11:00:52,2017-12-03,11
127934,1746793,1320293,pv,1512120615,2017-12-01 09:30:15,2017-12-01,9
1015193,1496645,1488813,pv,1512050433,2017-11-30 14:00:33,2017-11-30,14
118885,2338359,4580532,pv,1512133639,2017-12-01 13:07:19,2017-12-01,13
123388,3847054,2096639,pv,1512223975,2017-12-02 14:12:55,2017-12-02,14
1016334,2876037,4853595,pv,1511708678,2017-11-26 15:04:38,2017-11-26,15
1002142,380061,1320293,pv,1512216448,2017-12-02 12:07:28,2017-12-02,12
100199,3906819,982926,pv,1511958134,2017-11-29 12:22:14,2017-11-29,12
1010418,403316,3598912,pv,1512288682,2017-12-03 08:11:22,2017-12-03,8
1017860,3809043,2342116,pv,1511966614,2017-11-29 14:43:34,2017-11-29,14
1000497,2744457,2247787,pv,1512267585,2017-12-03 02:19:45,2017-12-03,2
110350,1375018,4357323,pv,1511792280,2017-11-27 14:18:00,2017-11-27,14
112970,1160848,2647117,pv,1512295761,2017-12-03 10:09:21,2017-12-03,10
105550,3967598,154040,pv,1511700766,2017-11-26 12:52:46,2017-11-26,12
114656,4400371,3607361,pv,1511929744,2017-11-29 04:29:04,2017-11-29,4
1013822,3269577,1379146,cart,1512270668,2017-12-03 03:11:08,2017-12-03,3
115983,1853483,2640118,cart,1511842167,2017-11-28 04:09:27,2017-11-28,4
101212,3644420,2131531,cart,1511955705,2017-11-29 11:41:45,2017-11-29,11
12261,2492844,4181361,pv,1511966805,2017-11-29 14:46:45,2017-11-29,14
1000771,3642515,1567637,pv,1511858183,2017-11-28 08:36:23,2017-11-28,8
109776,5029621,4145813,pv,1512116685,2017-12-01 08:24:45,2017-12-01,8
1010267,2790946,1265358,pv,1512016593,2017-11-30 04:36:33,2017-11-30,4
127967,2888577,4145813,pv,1512142554,2017-12-01 15:35:54,2017-12-01,15
121423,3614588,3299155,pv,1511691339,2017-11-26 10:15:39,2017-11-26,10
114260,5153870,2355072,pv,1512227090,2017-12-02 15:04:50,2017-12-02,15
106067,1517913,2462567,pv,1512131513,2017-12-01 12:31:53,2017-12-01,12
1002251,3595748,3607361,pv,1512169814,2017-12-01 23:10:14,2017-12-01,23
1010306,3134679,2520771,pv,1511861312,2017-11-28 09:28:32,2017-11-28,9
1000664,433478,4498047,pv,1512096492,2017-12-01 02:48:12,2017-12-01,2
1009004,4054612,1431715,pv,1511749015,2017-11-27 02:16:55,2017-11-27,2
11016,1772516,1723409,pv,1511901127,2017-11-28 20:32:07,2017-11-28,20
128224,4133708,3829421,pv,1512291998,2017-12-03 09:06:38,2017-12-03,9
1004441,3680192,2649368,pv,1512206676,2017-12-02 09:24:36,2017-12-02,9
108442,1342188,1045172,pv,1511579633,2017-11-25 03:13:53,2017-11-25,3
1017725,813910,2885642,pv,1512286220,2017-12-03 07:30:20,2017-12-03,7
1008085,1320344,2297500,pv,1512228770,2017-12-02 15:32:50,2017-12-02,15
101515,4510607,1320293,pv,1511899579,2017-11-28 20:06:19,2017-11-28,20
111365,3789414,1050007,pv,1511770985,2017-11-27 08:23:05,2017-11-27,8
124432,5101763,4756105,pv,1512265682,2017-12-03 01:48:02,2017-12-03,1
1149,269147,5030562,pv,1511699126,2017-11-26 12:25:26,2017-11-26,12
116911,4527476,1451041,pv,1511629476,2017-11-25 17:04:36,2017-11-25,17
127927,532939,2558244,pv,1511709297,2017-11-26 15:14:57,2017-11-26,15
125187,490583,3607361,pv,1511683418,2017-11-26 08:03:38,2017-11-26,8
112566,754210,1158475,pv,1511593053,2017-11-25 06:57:33,2017-11-25,6
1013765,627906,2735466,pv,1512137902,2017-12-01 14:18:22,2017-12-01,14
10984,2531069,1575622,pv,1511852483,2017-11-28 07:01:23,2017-11-28,7
110159,4827125,2355072,pv,1511925192,2017-11-29 03:13:12,2017-11-29,3
1011390,901563,965809,pv,1512210130,2017-12-02 10:22:10,2017-12-02,10
12731,4800586,2920476,pv,1511837480,2017-11-28 02:51:20,2017-11-28,2
116290,2033742,2355072,buy,1511845650,2017-11-28 05:07:30,2017-11-28,5
1001270,40340,4602841,pv,1512199567,2017-12-02 07:26:07,2017-12-02,7
12629,3143527,4391936,pv,1511670917,2017-11-26 04:35:17,2017-11-26,4
108685,2523925,1051370,pv,1511759611,2017-11-27 05:13:31,2017-11-27,5
124869,3305901,4145813,cart,1512113763,2017-12-01 07:36:03,2017-12-01,7
1000161,2658902,4801426,pv,1512309499,2017-12-03 13:58:19,2017-12-03,13
105773,988237,2885642,pv,1511609747,2017-11-25 11:35:47,2017-11-25,11
113696,3349643,2492895,cart,1512083913,2017-11-30 23:18:33,2017-11-30,23
118231,2257068,146830,pv,1512180468,2017-12-02 02:07:48,2017-12-02,2
122020,1294175,4654786,pv,1511843050,2017-11-28 04:24:10,2017-11-28,4
1016559,1638867,982926,pv,1511768375,2017-11-27 07:39:35,2017-11-27,7
121206,604992,1464116,pv,1512196056,2017-12-02 06:27:36,2017-12-02,6
1012802,3063885,2545868,pv,1512288281,2017-12-03 08:04:41,2017-12-03,8
103914,4915675,4794845,pv,1511568958,2017-11-25 00:15:58,2017-11-25,0
125307,2963091,4672807,pv,1511623141,2017-11-25 15:19:01,2017-11-25,15
128332,4816142,4756105,pv,1512301942,2017-12-03 11:52:22,2017-12-03,11
124052,2132929,3002561,pv,1512131897,2017-12-01 12:38:17,2017-12-01,12
124001,2927508,4170419,pv,1511699875,2017-11-26 12:37:55,2017-11-26,12
1001727,2728718,446701,cart,1511752151,2017-11-27 03:09:11,2017-11-27,3
1000408,1863944,154040,pv,1512300629,2017-12-03 11:30:29,2017-12-03,11
1004841,4153763,1568197,pv,1511867560,2017-11-28 11:12:40,2017-11-28,11
1012867,2494459,4789432,pv,1512032501,2017-11-30 09:01:41,2017-11-30,9
1003643,4661512,4595718,pv,1512038689,2017-11-30 10:44:49,2017-11-30,10
115892,2081659,2735466,pv,1511601612,2017-11-25 09:20:12,2017-11-25,9
1016326,1173233,2228184,fav,1511867384,2017-11-28 11:09:44,2017-11-28,11
112691,3779710,2355072,pv,1512147032,2017-12-01 16:50:32,2017-12-01,16
1011169,3890370,3299155,pv,1512108073,2017-12-01 06:01:13,2017-12-01,6
1002955,1996860,2815065,pv,1512287436,2017-12-03 07:50:36,2017-12-03,7
118305,3357408,2520377,pv,1511877589,2017-11-28 13:59:49,2017-11-28,13
102802,7612,2221749,pv,1511590953,2017-11-25 06:22:33,2017-11-25,6
1003122,1687085,3720767,pv,1512026099,2017-11-30 07:14:59,2017-11-30,7
124538,1762296,2355072,cart,1511770691,2017-11-27 08:18:11,2017-11-27,8
101352,4140812,3589833,pv,1511791984,2017-11-27 14:13:04,2017-11-27,14
115835,2475755,4145813,pv,1511673353,2017-11-26 05:15:53,2017-11-26,5
12809,2270071,2982027,pv,1512039101,2017-11-30 10:51:41,2017-11-30,10
121929,3751569,4756105,pv,1511795297,2017-11-27 15:08:17,2017-11-27,15
102632,639246,2520377,pv,1511585122,2017-11-25 04:45:22,2017-11-25,4
1011420,3500037,4145813,pv,1512280971,2017-12-03 06:02:51,2017-12-03,6
1000959,4739187,4756105,pv,1512195612,2017-12-02 06:20:12,2017-12-02,6
102873,958773,255969,pv,1511843810,2017-11-28 04:36:50,2017-11-28,4
125920,3814102,2885642,buy,1511788986,2017-11-27 13:23:06,2017-11-27,13
1007294,974788,1689624,pv,1512263869,2017-12-03 01:17:49,2017-12-03,1
103146,1626745,4170419,pv,1512129277,2017-12-01 11:54:37,2017-12-01,11
125050,856377,2158079,pv,1512196200,2017-12-02 06:30:00,2017-12-02,6
1000912,4266243,1664190,pv,1512102244,2017-12-01 04:24:04,2017-12-01,4
1005571,3053539,982926,pv,1511588966,2017-11-25 05:49:26,2017-11-25,5
126045,4148372,3004853,pv,1511770416,2017-11-27 08:13:36,2017-11-27,8
125853,4553542,982926,pv,1512064538,2017-11-30 17:55:38,2017-11-30,17
114208,67545,284968,pv,1511964170,2017-11-29 14:02:50,2017-11-29,14
1017980,2349995,4167958,pv,1511858381,2017-11-28 08:39:41,2017-11-28,8
107066,3274614,2296439,pv,1512072923,2017-11-30 20:15:23,2017-11-30,20
1017785,5154948,3738615,pv,1512303482,2017-12-03 12:18:02,2017-12-03,12
1016193,4905493,2853993,pv,1511592091,2017-11-25 06:41:31,2017-11-25,6
1013364,1161029,3002561,pv,1512045676,2017-11-30 12:41:16,2017-11-30,12
116894,1924372,344833,buy,1512040852,2017-11-30 11:20:52,2017-11-30,11
127180,1999654,4069500,pv,1512003747,2017-11-30 01:02:27,2017-11-30,1
104252,4775281,4181361,fav,1511958839,2017-11-29 12:33:59,2017-11-29,12
108390,4798121,2331312,pv,1511763781,2017-11-27 06:23:01,2017-11-27,6
100199,2044049,3935940,pv,1512199091,2017-12-02 07:18:11,2017-12-02,7
118485,1248803,2520377,pv,1511838170,2017-11-28 03:02:50,2017-11-28,3
116837,5110762,149192,pv,1512139745,2017-12-01 14:49:05,2017-12-01,14
1016950,227756,2520771,pv,1512081104,2017-11-30 22:31:44,2017-11-30,22
1008956,3283740,4606718,pv,1512217183,2017-12-02 12:19:43,2017-12-02,12
1018011,360210,1691699,pv,1512012385,2017-11-30 03:26:25,2017-11-30,3
1007294,3522723,2352202,pv,1512159686,2017-12-01 20:21:26,2017-12-01,20
1009833,1506893,1029459,pv,1511889017,2017-11-28 17:10:17,2017-11-28,17
1013943,2458681,1575622,pv,1512100112,2017-12-01 03:48:32,2017-12-01,3
111041,231879,1356170,pv,1512289064,2017-12-03 08:17:44,2017-12-03,8
1007928,2125202,3253210,pv,1512188811,2017-12-02 04:26:51,2017-12-02,4
113755,3914104,901282,pv,1511836591,2017-11-28 02:36:31,2017-11-28,2
1003495,5039275,4801426,cart,1511742218,2017-11-27 00:23:38,2017-11-27,0
1001131,3102653,2671397,pv,1511942754,2017-11-29 08:05:54,2017-11-29,8
101855,1661650,200278,pv,1512103317,2017-12-01 04:41:57,2017-12-01,4
10027,4353210,1879194,pv,1512289296,2017-12-03 08:21:36,2017-12-03,8
125946,5002594,1548278,pv,1512220848,2017-12-02 13:20:48,2017-12-02,13
103156,2188192,2835439,pv,1512226411,2017-12-02 14:53:31,2017-12-02,14
115333,1798137,4358294,pv,1511700756,2017-11-26 12:52:36,2017-11-26,12
1013202,3527287,3844144,pv,1511838087,2017-11-28 03:01:27,2017-11-28,3
1010536,3224005,411153,cart,1511763172,2017-11-27 06:12:52,2017-11-27,6
100762,159131,2072473,pv,1512258692,2017-12-02 23:51:32,2017-12-02,23
119940,2505633,2885642,pv,1512144328,2017-12-01 16:05:28,2017-12-01,16
108578,50752,3002561,fav,1512279601,2017-12-03 05:40:01,2017-12-03,5
126402,1450455,5041265,pv,1512287619,2017-12-03 07:53:39,2017-12-03,7
1015568,5060754,4181361,pv,1512220648,2017-12-02 13:17:28,2017-12-02,13
1003756,3301155,903809,pv,1512266536,2017-12-03 02:02:16,2017-12-03,2
114309,2364679,4756105,pv,1511707084,2017-11-26 14:38:04,2017-11-26,14
1009153,3506150,1676308,pv,1512312614,2017-12-03 14:50:14,2017-12-03,14
105873,263989,2690374,pv,1512310620,2017-12-03 14:17:00,2017-12-03,14
117395,2828948,4145813,fav,1511585372,2017-11-25 04:49:32,2017-11-25,4
117257,448803,2735466,pv,1512294604,2017-12-03 09:50:04,2017-12-03,9
114916,1099781,1051370,pv,1512097666,2017-12-01 03:07:46,2017-12-01,3
1012105,2484643,2311290,pv,1512019167,2017-11-30 05:19:27,2017-11-30,5
126902,4051249,1813610,pv,1511912567,2017-11-28 23:42:47,2017-11-28,23
1005521,1643248,3607361,pv,1512300230,2017-12-03 11:23:50,2017-12-03,11
1002478,4982810,4217906,pv,1511539827,2017-11-24 16:10:27,2017-11-24,16
102546,1248649,3607361,pv,1511572725,2017-11-25 01:18:45,2017-11-25,1
107549,350677,634390,pv,1512146507,2017-12-01 16:41:47,2017-12-01,16
128229,2526762,893651,pv,1512224053,2017-12-02 14:14:13,2017-12-02,14
1017696,2688038,3002561,pv,1511661682,2017-11-26 02:01:22,2017-11-26,2
102596,5146271,2355072,pv,1512224277,2017-12-02 14:17:57,2017-12-02,14
121667,4938890,3002561,pv,1511653286,2017-11-25 23:41:26,2017-11-25,23
125453,4807323,2520771,pv,1511811387,2017-11-27 19:36:27,2017-11-27,19
124431,2416650,634390,pv,1512238371,2017-12-02 18:12:51,2017-12-02,18
1001309,273772,3607361,pv,1511776374,2017-11-27 09:52:54,2017-11-27,9
115470,2478830,79220,pv,1511919095,2017-11-29 01:31:35,2017-11-29,1
1017613,2368922,5071267,pv,1512283123,2017-12-03 06:38:43,2017-12-03,6
120674,5091467,1575622,pv,1512142021,2017-12-01 15:27:01,2017-12-01,15
107848,1006908,3496816,pv,1512291350,2017-12-03 08:55:50,2017-12-03,8
121425,481669,286229,pv,1512034370,2017-11-30 09:32:50,2017-11-30,9
123966,3565878,3087458,pv,1512201204,2017-12-02 07:53:24,2017-12-02,7
